dataset,country_code,country,series,sector_code,unit,theme,period,value
BSI,U2,Euro area,NFC loans — outstanding,NFC_total,EUR,"Money, credit & banking",2013-02,4505251.449
BSI,U2,Euro area,NFC loans — outstanding,NFC_total,EUR,"Money, credit & banking",2013-03,4502925.183999999
BSI,U2,Euro area,NFC loans — outstanding,NFC_total,EUR,"Money, credit & banking",2013-04,4478304.556
BSI,U2,Euro area,NFC loans — outstanding,NFC_total,EUR,"Money, credit & banking",2013-05,4460616.903000001
BSI,U2,Euro area,NFC loans — outstanding,NFC_total,EUR,"Money, credit & banking",2013-06,4446366.52
BSI,U2,Euro area,NFC loans — outstanding,NFC_total,EUR,"Money, credit & banking",2013-07,4429334.5709999995
BSI,U2,Euro area,NFC loans — outstanding,NFC_total,EUR,"Money, credit & banking",2013-08,4399501.196
BSI,U2,Euro area,NFC loans — outstanding,NFC_total,EUR,"Money, credit & banking",2013-09,4393464.415999999
BSI,U2,Euro area,NFC loans — outstanding,NFC_total,EUR,"Money, credit & banking",2013-10,4377025.537
BSI,U2,Euro area,NFC loans — outstanding,NFC_total,EUR,"Money, credit & banking",2013-11,4371073.831
BSI,U2,Euro area,NFC loans — outstanding,NFC_total,EUR,"Money, credit & banking",2013-12,4345202.942
BSI,U2,Euro area,NFC loans — outstanding,NFC_total,EUR,"Money, credit & banking",2014-01,4369051.413
BSI,U2,Euro area,NFC loans — outstanding,NFC_total,EUR,"Money, credit & banking",2014-02,4345271.665
BSI,U2,Euro area,NFC loans — outstanding,NFC_total,EUR,"Money, credit & banking",2014-03,4336780.046
BSI,U2,Euro area,NFC loans — outstanding,NFC_total,EUR,"Money, credit & banking",2014-04,4329233.982
BSI,U2,Euro area,NFC loans — outstanding,NFC_total,EUR,"Money, credit & banking",2014-05,4318738.772
BSI,U2,Euro area,NFC loans — outstanding,NFC_total,EUR,"Money, credit & banking",2014-06,4316276.734999999
BSI,U2,Euro area,NFC loans — outstanding,NFC_total,EUR,"Money, credit & banking",2014-07,4302552.596
BSI,U2,Euro area,NFC loans — outstanding,NFC_total,EUR,"Money, credit & banking",2014-08,4282106.438999999
BSI,U2,Euro area,NFC loans — outstanding,NFC_total,EUR,"Money, credit & banking",2014-09,4288588.255
BSI,U2,Euro area,NFC loans — outstanding,NFC_total,EUR,"Money, credit & banking",2014-10,4274752.425
BSI,U2,Euro area,NFC loans — outstanding,NFC_total,EUR,"Money, credit & banking",2014-11,4276557.977
BSI,U2,Euro area,NFC loans — outstanding,NFC_total,EUR,"Money, credit & banking",2014-12,4302805.188999999
BSI,U2,Euro area,NFC loans — outstanding,NFC_total,EUR,"Money, credit & banking",2015-01,4310787.712
BSI,U2,Euro area,NFC loans — outstanding,NFC_total,EUR,"Money, credit & banking",2015-02,4324117.502
BSI,U2,Euro area,NFC loans — outstanding,NFC_total,EUR,"Money, credit & banking",2015-03,4319492.147
BSI,U2,Euro area,NFC loans — outstanding,NFC_total,EUR,"Money, credit & banking",2015-04,4314994.3319999995
BSI,U2,Euro area,NFC loans — outstanding,NFC_total,EUR,"Money, credit & banking",2015-05,4316237.616
BSI,U2,Euro area,NFC loans — outstanding,NFC_total,EUR,"Money, credit & banking",2015-06,4320225.701
BSI,U2,Euro area,NFC loans — outstanding,NFC_total,EUR,"Money, credit & banking",2015-07,4329373.9290000005
BSI,U2,Euro area,NFC loans — outstanding,NFC_total,EUR,"Money, credit & banking",2015-08,4307489.53
BSI,U2,Euro area,NFC loans — outstanding,NFC_total,EUR,"Money, credit & banking",2015-09,4292930.533000001
BSI,U2,Euro area,NFC loans — outstanding,NFC_total,EUR,"Money, credit & banking",2015-10,4296194.686
BSI,U2,Euro area,NFC loans — outstanding,NFC_total,EUR,"Money, credit & banking",2015-11,4319689.302
BSI,U2,Euro area,NFC loans — outstanding,NFC_total,EUR,"Money, credit & banking",2015-12,4277289.791
BSI,U2,Euro area,NFC loans — outstanding,NFC_total,EUR,"Money, credit & banking",2016-01,4299155.755
BSI,U2,Euro area,NFC loans — outstanding,NFC_total,EUR,"Money, credit & banking",2016-02,4315426.082
BSI,U2,Euro area,NFC loans — outstanding,NFC_total,EUR,"Money, credit & banking",2016-03,4302797.891
BSI,U2,Euro area,NFC loans — outstanding,NFC_total,EUR,"Money, credit & banking",2016-04,4305875.944
BSI,U2,Euro area,NFC loans — outstanding,NFC_total,EUR,"Money, credit & banking",2016-05,4321679.138
BSI,U2,Euro area,NFC loans — outstanding,NFC_total,EUR,"Money, credit & banking",2016-06,4324512.66
BSI,U2,Euro area,NFC loans — outstanding,NFC_total,EUR,"Money, credit & banking",2016-07,4326605.014
BSI,U2,Euro area,NFC loans — outstanding,NFC_total,EUR,"Money, credit & banking",2016-08,4301503.181
BSI,U2,Euro area,NFC loans — outstanding,NFC_total,EUR,"Money, credit & banking",2016-09,4299845.908
BSI,U2,Euro area,NFC loans — outstanding,NFC_total,EUR,"Money, credit & banking",2016-10,4311419.319999999
BSI,U2,Euro area,NFC loans — outstanding,NFC_total,EUR,"Money, credit & banking",2016-11,4334962.589
BSI,U2,Euro area,NFC loans — outstanding,NFC_total,EUR,"Money, credit & banking",2016-12,4300988.948
BSI,U2,Euro area,NFC loans — outstanding,NFC_total,EUR,"Money, credit & banking",2017-01,4319838.175000001
BSI,U2,Euro area,NFC loans — outstanding,NFC_total,EUR,"Money, credit & banking",2017-02,4329993.139
BSI,U2,Euro area,NFC loans — outstanding,NFC_total,EUR,"Money, credit & banking",2017-03,4333335.615999999
BSI,U2,Euro area,NFC loans — outstanding,NFC_total,EUR,"Money, credit & banking",2017-04,4336527.794
BSI,U2,Euro area,NFC loans — outstanding,NFC_total,EUR,"Money, credit & banking",2017-05,4340904.936
BSI,U2,Euro area,NFC loans — outstanding,NFC_total,EUR,"Money, credit & banking",2017-06,4314348.786
BSI,U2,Euro area,NFC loans — outstanding,NFC_total,EUR,"Money, credit & banking",2017-07,4315477.233
BSI,U2,Euro area,NFC loans — outstanding,NFC_total,EUR,"Money, credit & banking",2017-08,4293381.524999999
BSI,U2,Euro area,NFC loans — outstanding,NFC_total,EUR,"Money, credit & banking",2017-09,4295306.172
BSI,U2,Euro area,NFC loans — outstanding,NFC_total,EUR,"Money, credit & banking",2017-10,4321764.668
BSI,U2,Euro area,NFC loans — outstanding,NFC_total,EUR,"Money, credit & banking",2017-11,4341496.538
BSI,U2,Euro area,NFC loans — outstanding,NFC_total,EUR,"Money, credit & banking",2017-12,4314488.433
BSI,U2,Euro area,NFC loans — outstanding,NFC_total,EUR,"Money, credit & banking",2018-01,4347826.032000001
BSI,U2,Euro area,NFC loans — outstanding,NFC_total,EUR,"Money, credit & banking",2018-02,4346720.133
BSI,U2,Euro area,NFC loans — outstanding,NFC_total,EUR,"Money, credit & banking",2018-03,4348097.8042
BSI,U2,Euro area,NFC loans — outstanding,NFC_total,EUR,"Money, credit & banking",2018-04,4361652.6762999995
BSI,U2,Euro area,NFC loans — outstanding,NFC_total,EUR,"Money, credit & banking",2018-05,4388017.843
BSI,U2,Euro area,NFC loans — outstanding,NFC_total,EUR,"Money, credit & banking",2018-06,4368685.3169
BSI,U2,Euro area,NFC loans — outstanding,NFC_total,EUR,"Money, credit & banking",2018-07,4394359.548700001
BSI,U2,Euro area,NFC loans — outstanding,NFC_total,EUR,"Money, credit & banking",2018-08,4379712.8191
BSI,U2,Euro area,NFC loans — outstanding,NFC_total,EUR,"Money, credit & banking",2018-09,4383741.984700001
BSI,U2,Euro area,NFC loans — outstanding,NFC_total,EUR,"Money, credit & banking",2018-10,4398981.2808
BSI,U2,Euro area,NFC loans — outstanding,NFC_total,EUR,"Money, credit & banking",2018-11,4423496.481199999
BSI,U2,Euro area,NFC loans — outstanding,NFC_total,EUR,"Money, credit & banking",2018-12,4393120.4541
BSI,U2,Euro area,NFC loans — outstanding,NFC_total,EUR,"Money, credit & banking",2019-01,4404411.7162
BSI,U2,Euro area,NFC loans — outstanding,NFC_total,EUR,"Money, credit & banking",2019-02,4418786.7857
BSI,U2,Euro area,NFC loans — outstanding,NFC_total,EUR,"Money, credit & banking",2019-03,4423551.350000001
BSI,U2,Euro area,NFC loans — outstanding,NFC_total,EUR,"Money, credit & banking",2019-04,4447060.729900001
BSI,U2,Euro area,NFC loans — outstanding,NFC_total,EUR,"Money, credit & banking",2019-05,4471543.485300001
BSI,U2,Euro area,NFC loans — outstanding,NFC_total,EUR,"Money, credit & banking",2019-06,4471503.0478
BSI,U2,Euro area,NFC loans — outstanding,NFC_total,EUR,"Money, credit & banking",2019-07,4498842.064300001
BSI,U2,Euro area,NFC loans — outstanding,NFC_total,EUR,"Money, credit & banking",2019-08,4493803.9588
BSI,U2,Euro area,NFC loans — outstanding,NFC_total,EUR,"Money, credit & banking",2019-09,4479340.7817
BSI,U2,Euro area,NFC loans — outstanding,NFC_total,EUR,"Money, credit & banking",2019-10,4496937.506800001
BSI,U2,Euro area,NFC loans — outstanding,NFC_total,EUR,"Money, credit & banking",2019-11,4501210.602299999
BSI,U2,Euro area,NFC loans — outstanding,NFC_total,EUR,"Money, credit & banking",2019-12,4463308.2243
BSI,U2,Euro area,NFC loans — outstanding,NFC_total,EUR,"Money, credit & banking",2020-01,4479731.8881
BSI,U2,Euro area,NFC loans — outstanding,NFC_total,EUR,"Money, credit & banking",2020-02,4483848.460100001
BSI,U2,Euro area,NFC loans — outstanding,NFC_total,EUR,"Money, credit & banking",2020-03,4600828.5546
BSI,U2,Euro area,NFC loans — outstanding,NFC_total,EUR,"Money, credit & banking",2020-04,4673581.282
BSI,U2,Euro area,NFC loans — outstanding,NFC_total,EUR,"Money, credit & banking",2020-05,4729346.6092
BSI,U2,Euro area,NFC loans — outstanding,NFC_total,EUR,"Money, credit & banking",2020-06,4727312.549
BSI,U2,Euro area,NFC loans — outstanding,NFC_total,EUR,"Money, credit & banking",2020-07,4745632.5931
BSI,U2,Euro area,NFC loans — outstanding,NFC_total,EUR,"Money, credit & banking",2020-08,4745795.7916
BSI,U2,Euro area,NFC loans — outstanding,NFC_total,EUR,"Money, credit & banking",2020-09,4722618.3323
BSI,U2,Euro area,NFC loans — outstanding,NFC_total,EUR,"Money, credit & banking",2020-10,4732174.7503
BSI,U2,Euro area,NFC loans — outstanding,NFC_total,EUR,"Money, credit & banking",2020-11,4742345.6004
BSI,U2,Euro area,NFC loans — outstanding,NFC_total,EUR,"Money, credit & banking",2020-12,4696952.5181
BSI,U2,Euro area,NFC loans — outstanding,NFC_total,EUR,"Money, credit & banking",2021-01,4699930.455800001
BSI,U2,Euro area,NFC loans — outstanding,NFC_total,EUR,"Money, credit & banking",2021-02,4710976.0331
BSI,U2,Euro area,NFC loans — outstanding,NFC_total,EUR,"Money, credit & banking",2021-03,4761173.7855
BSI,U2,Euro area,NFC loans — outstanding,NFC_total,EUR,"Money, credit & banking",2021-04,4739983.6554000005
BSI,U2,Euro area,NFC loans — outstanding,NFC_total,EUR,"Money, credit & banking",2021-05,4742948.0704
BSI,U2,Euro area,NFC loans — outstanding,NFC_total,EUR,"Money, credit & banking",2021-06,4738238.2574
BSI,U2,Euro area,NFC loans — outstanding,NFC_total,EUR,"Money, credit & banking",2021-07,4758030.077400001
BSI,U2,Euro area,NFC loans — outstanding,NFC_total,EUR,"Money, credit & banking",2021-08,4745100.0667
BSI,U2,Euro area,NFC loans — outstanding,NFC_total,EUR,"Money, credit & banking",2021-09,4758103.184
BSI,U2,Euro area,NFC loans — outstanding,NFC_total,EUR,"Money, credit & banking",2021-10,4782009.256700001
BSI,U2,Euro area,NFC loans — outstanding,NFC_total,EUR,"Money, credit & banking",2021-11,4820553.842100001
BSI,U2,Euro area,NFC loans — outstanding,NFC_total,EUR,"Money, credit & banking",2021-12,4852250.3785
BSI,U2,Euro area,NFC loans — outstanding,NFC_total,EUR,"Money, credit & banking",2022-01,4868311.2278
BSI,U2,Euro area,NFC loans — outstanding,NFC_total,EUR,"Money, credit & banking",2022-02,4884130.3422
BSI,U2,Euro area,NFC loans — outstanding,NFC_total,EUR,"Money, credit & banking",2022-03,4917882.1853
BSI,U2,Euro area,NFC loans — outstanding,NFC_total,EUR,"Money, credit & banking",2022-04,4956693.6783
BSI,U2,Euro area,NFC loans — outstanding,NFC_total,EUR,"Money, credit & banking",2022-05,4988956.0183
BSI,U2,Euro area,NFC loans — outstanding,NFC_total,EUR,"Money, credit & banking",2022-06,5025012.754600001
BSI,U2,Euro area,NFC loans — outstanding,NFC_total,EUR,"Money, credit & banking",2022-07,5083433.3674
BSI,U2,Euro area,NFC loans — outstanding,NFC_total,EUR,"Money, credit & banking",2022-08,5127972.5200000005
BSI,U2,Euro area,NFC loans — outstanding,NFC_total,EUR,"Money, credit & banking",2022-09,5150663.622099999
BSI,U2,Euro area,NFC loans — outstanding,NFC_total,EUR,"Money, credit & banking",2022-10,5179941.7658
BSI,U2,Euro area,NFC loans — outstanding,NFC_total,EUR,"Money, credit & banking",2022-11,5170901.655900001
BSI,U2,Euro area,NFC loans — outstanding,NFC_total,EUR,"Money, credit & banking",2022-12,5116422.170999999
BSI,U2,Euro area,NFC loans — outstanding,NFC_total,EUR,"Money, credit & banking",2023-01,5132725.00351661
BSI,U2,Euro area,NFC loans — outstanding,NFC_total,EUR,"Money, credit & banking",2023-02,5134419.47239647
BSI,U2,Euro area,NFC loans — outstanding,NFC_total,EUR,"Money, credit & banking",2023-03,5133338.256338861
BSI,U2,Euro area,NFC loans — outstanding,NFC_total,EUR,"Money, credit & banking",2023-04,5134705.09856485
BSI,U2,Euro area,NFC loans — outstanding,NFC_total,EUR,"Money, credit & banking",2023-05,5139837.9671662105
BSI,U2,Euro area,NFC loans — outstanding,NFC_total,EUR,"Money, credit & banking",2023-06,5136204.63079523
BSI,U2,Euro area,NFC loans — outstanding,NFC_total,EUR,"Money, credit & banking",2023-07,5150987.68865125
BSI,U2,Euro area,NFC loans — outstanding,NFC_total,EUR,"Money, credit & banking",2023-08,5113423.2108454
BSI,U2,Euro area,NFC loans — outstanding,NFC_total,EUR,"Money, credit & banking",2023-09,5106315.3188236505
BSI,U2,Euro area,NFC loans — outstanding,NFC_total,EUR,"Money, credit & banking",2023-10,5113120.61100631
BSI,U2,Euro area,NFC loans — outstanding,NFC_total,EUR,"Money, credit & banking",2023-11,5128597.024767471
BSI,U2,Euro area,NFC loans — outstanding,NFC_total,EUR,"Money, credit & banking",2023-12,5113385.80920022
BSI,U2,Euro area,NFC loans — outstanding,NFC_total,EUR,"Money, credit & banking",2024-01,5097093.0578248
BSI,U2,Euro area,NFC loans — outstanding,NFC_total,EUR,"Money, credit & banking",2024-02,5100193.0226413505
BSI,U2,Euro area,NFC loans — outstanding,NFC_total,EUR,"Money, credit & banking",2024-03,5115025.41452796
BSI,U2,Euro area,NFC loans — outstanding,NFC_total,EUR,"Money, credit & banking",2024-04,5120416.35029606
BSI,U2,Euro area,NFC loans — outstanding,NFC_total,EUR,"Money, credit & banking",2024-05,5124662.826088101
BSI,U2,Euro area,NFC loans — outstanding,NFC_total,EUR,"Money, credit & banking",2024-06,5141134.699098261
BSI,U2,Euro area,NFC loans — outstanding,NFC_total,EUR,"Money, credit & banking",2024-07,5152308.52372836
BSI,U2,Euro area,NFC loans — outstanding,NFC_total,EUR,"Money, credit & banking",2024-08,5131358.29732772
BSI,U2,Euro area,NFC loans — outstanding,NFC_total,EUR,"Money, credit & banking",2024-09,5130950.27411272
BSI,U2,Euro area,NFC loans — outstanding,NFC_total,EUR,"Money, credit & banking",2024-10,5143464.6752807405
BSI,U2,Euro area,NFC loans — outstanding,NFC_total,EUR,"Money, credit & banking",2024-11,5158669.398796
BSI,U2,Euro area,NFC loans — outstanding,NFC_total,EUR,"Money, credit & banking",2024-12,5172391.477853
BSI,U2,Euro area,NFC loans — outstanding,NFC_total,EUR,"Money, credit & banking",2025-01,5176327.782274
BSI,U2,Euro area,NFC loans — outstanding,NFC_total,EUR,"Money, credit & banking",2025-02,5188891.277171
BSI,U2,Euro area,NFC loans — outstanding,NFC_total,EUR,"Money, credit & banking",2025-03,5201111.9473830005
BSI,U2,Euro area,NFC loans — outstanding,NFC_total,EUR,"Money, credit & banking",2025-04,5212983.863671999
BSI,U2,Euro area,NFC loans — outstanding,NFC_total,EUR,"Money, credit & banking",2025-05,5212486.414412
BSI,U2,Euro area,NFC loans — outstanding,NFC_total,EUR,"Money, credit & banking",2025-06,5223139.16485
BSI,U2,Euro area,NFC loans — outstanding,NFC_total,EUR,"Money, credit & banking",2025-07,5245653.322682001
BSI,U2,Euro area,NFC loans — outstanding,NFC_total,EUR,"Money, credit & banking",2025-08,5235800.360857001
BSI,U2,Euro area,NFC loans — outstanding,NFC_total,EUR,"Money, credit & banking",2025-09,5237434.566831999
BSI,U2,Euro area,NFC loans — outstanding,NFC_total,EUR,"Money, credit & banking",2025-10,5258126.289821
BSI,U2,Euro area,NFC loans — outstanding,NFC_total,EUR,"Money, credit & banking",2025-11,5277726.259172999
BSI,U2,Euro area,NFC loans — outstanding,NFC_total,EUR,"Money, credit & banking",2025-12,5277562.386407
BSI,U2,Euro area,NFC loans — outstanding,NFC_total,EUR,"Money, credit & banking",2026-01,5294145.610985
BSI,U2,Euro area,NFC loans — outstanding,NFC_total,EUR,"Money, credit & banking",2026-02,5323134.207112
BSI,U2,Euro area,NFC loans — annual growth rate,NFC_growth,PCT,"Money, credit & banking",2000-01,7.457012950074637
BSI,U2,Euro area,NFC loans — annual growth rate,NFC_growth,PCT,"Money, credit & banking",2000-02,8.83426471334996
BSI,U2,Euro area,NFC loans — annual growth rate,NFC_growth,PCT,"Money, credit & banking",2000-03,9.827883605794652
BSI,U2,Euro area,NFC loans — annual growth rate,NFC_growth,PCT,"Money, credit & banking",2000-04,10.682375978267554
BSI,U2,Euro area,NFC loans — annual growth rate,NFC_growth,PCT,"Money, credit & banking",2000-05,10.596776690473453
BSI,U2,Euro area,NFC loans — annual growth rate,NFC_growth,PCT,"Money, credit & banking",2000-06,9.596283982318909
BSI,U2,Euro area,NFC loans — annual growth rate,NFC_growth,PCT,"Money, credit & banking",2000-07,9.521062440287098
BSI,U2,Euro area,NFC loans — annual growth rate,NFC_growth,PCT,"Money, credit & banking",2000-08,10.566990737774518
BSI,U2,Euro area,NFC loans — annual growth rate,NFC_growth,PCT,"Money, credit & banking",2000-09,11.741814414563144
BSI,U2,Euro area,NFC loans — annual growth rate,NFC_growth,PCT,"Money, credit & banking",2000-10,11.119344657258189
BSI,U2,Euro area,NFC loans — annual growth rate,NFC_growth,PCT,"Money, credit & banking",2000-11,11.049870750676781
BSI,U2,Euro area,NFC loans — annual growth rate,NFC_growth,PCT,"Money, credit & banking",2000-12,11.017959606170358
BSI,U2,Euro area,NFC loans — annual growth rate,NFC_growth,PCT,"Money, credit & banking",2001-01,10.177778585558217
BSI,U2,Euro area,NFC loans — annual growth rate,NFC_growth,PCT,"Money, credit & banking",2001-02,9.929306024577645
BSI,U2,Euro area,NFC loans — annual growth rate,NFC_growth,PCT,"Money, credit & banking",2001-03,10.181493441007694
BSI,U2,Euro area,NFC loans — annual growth rate,NFC_growth,PCT,"Money, credit & banking",2001-04,9.5134672705518
BSI,U2,Euro area,NFC loans — annual growth rate,NFC_growth,PCT,"Money, credit & banking",2001-05,9.237719171914293
BSI,U2,Euro area,NFC loans — annual growth rate,NFC_growth,PCT,"Money, credit & banking",2001-06,9.405596676398599
BSI,U2,Euro area,NFC loans — annual growth rate,NFC_growth,PCT,"Money, credit & banking",2001-07,8.794883286865375
BSI,U2,Euro area,NFC loans — annual growth rate,NFC_growth,PCT,"Money, credit & banking",2001-08,7.86498403816136
